MA_ID,GmbH,Alter,Dienstjahre,Brutto_Monat,Skill_Index,Montan,Status_Logik,Individuelle_Kosten
2206,Stahl_Produktion_GmbH,46,30,6010.64,0.43,True,TG_Potential,270478.80
2207,Stahl_Produktion_GmbH,53,19,4910.87,0.40,True,TG_Potential,139959.79
2208,Stahl_Produktion_GmbH,50,37,7530.99,0.46,True,TG_Potential,417969.95
2209,Stahl_Produktion_GmbH,62,16,7245.29,0.46,True,Exklusion_Vorruhestand,173886.96
2210,Stahl_Produktion_GmbH,61,21,5003.35,0.35,True,Exklusion_Vorruhestand,157605.53
2211,Stahl_Produktion_GmbH,45,18,4257.23,0.26,True,TG_Potential,114945.21
2212,Stahl_Produktion_GmbH,59,29,5098.80,0.46,True,TG_Potential,221797.80
2213,Stahl_Produktion_GmbH,52,31,5890.80,0.57,True,TG_Potential,273922.20
2214,Stahl_Produktion_GmbH,54,33,5824.05,0.31,True,TG_Potential,288290.47
2215,Stahl_Produktion_GmbH,62,32,5326.93,0.39,True,Exklusion_Vorruhestand,255692.64
2216,Stahl_Produktion_GmbH,60,30,6723.03,0.30,True,Exklusion_Vorruhestand,302536.35
2217,Stahl_Produktion_GmbH,59,18,4538.08,0.26,True,TG_Potential,122528.16
2218,Stahl_Produktion_GmbH,57,26,5190.66,0.36,True,TG_Potential,202435.74
2219,Stahl_Produktion_GmbH,52,25,7025.53,0.39,True,TG_Potential,263457.38
2220,Stahl_Produktion_GmbH,58,20,5550.86,0.54,True,TG_Potential,166525.80
2221,Stahl_Produktion_GmbH,53,34,5775.63,0.35,True,TG_Potential,294557.13
2222,Stahl_Produktion_GmbH,57,18,4312.34,0.27,True,TG_Potential,116433.18
2223,Stahl_Produktion_GmbH,49,36,6677.74,0.39,True,TG_Potential,360597.96
2224,Stahl_Produktion_GmbH,60,31,5571.61,0.54,True,Exklusion_Vorruhestand,259079.86
2225,Stahl_Produktion_GmbH,55,39,6993.45,0.32,True,TG_Potential,409116.82
2226,Stahl_Produktion_GmbH,55,36,5965.34,0.47,True,TG_Potential,322128.36
2227,Stahl_Produktion_GmbH,55,15,4446.73,0.37,True,TG_Potential,100051.42
2228,Stahl_Produktion_GmbH,59,34,4028.61,0.28,True,TG_Potential,205459.11
2229,Stahl_Produktion_GmbH,63,34,6419.38,0.55,True,Exklusion_Vorruhestand,327388.38
2230,Stahl_Produktion_GmbH,53,15,3943.17,0.48,True,TG_Potential,88721.33
2231,Stahl_Produktion_GmbH,51,22,7396.09,0.50,True,TG_Potential,244070.97
2232,Stahl_Produktion_GmbH,62,20,4113.54,0.49,True,Exklusion_Vorruhestand,123406.20
2233,Stahl_Produktion_GmbH,60,22,3960.76,0.49,True,Exklusion_Vorruhestand,130705.08
2234,Stahl_Produktion_GmbH,48,20,4513.24,0.56,True,TG_Potential,135397.20
2235,Stahl_Produktion_GmbH,53,17,7741.39,0.39,True,TG_Potential,197405.45
2236,Stahl_Produktion_GmbH,51,18,4955.41,0.41,True,TG_Potential,133796.07
2237,Stahl_Produktion_GmbH,52,38,7425.24,0.55,True,TG_Potential,423238.68
2238,Stahl_Produktion_GmbH,58,15,4714.06,0.20,True,TG_Potential,106066.35
2239,Stahl_Produktion_GmbH,52,38,4318.99,0.31,True,TG_Potential,246182.43
2240,Stahl_Produktion_GmbH,57,23,4915.77,0.51,True,TG_Potential,169594.07
2241,Stahl_Produktion_GmbH,63,32,7160.48,0.55,True,Exklusion_Vorruhestand,343703.04
2242,Stahl_Produktion_GmbH,61,23,5488.93,0.45,True,Exklusion_Vorruhestand,189368.09
2243,Stahl_Produktion_GmbH,53,24,5255.61,0.24,True,TG_Potential,189201.96
2244,Stahl_Produktion_GmbH,56,21,5329.22,0.45,True,TG_Potential,167870.43
2245,Stahl_Produktion_GmbH,52,36,6144.24,0.35,True,TG_Potential,331788.96
2246,Stahl_Produktion_GmbH,59,29,7084.58,0.36,True,TG_Potential,308179.23
2247,Stahl_Produktion_GmbH,56,23,5919.33,0.52,True,TG_Potential,204216.89
2248,Stahl_Produktion_GmbH,47,29,5973.13,0.37,True,TG_Potential,259831.15
2249,Stahl_Produktion_GmbH,48,24,4665.28,0.45,True,TG_Potential,167950.08
2250,Logistik_Sued_GmbH,36,15,3711.95,0.47,False,TG_Potential,66815.10
2251,Logistik_Sued_GmbH,43,12,5483.98,0.56,False,TG_Potential,78969.31
2252,Logistik_Sued_GmbH,37,23,4148.57,0.47,False,TG_Potential,114500.53
2253,Logistik_Sued_GmbH,48,24,2740.42,0.76,False,TG_Potential,78924.10
2254,Logistik_Sued_GmbH,40,21,4579.87,0.54,False,TG_Potential,115412.72
2255,Logistik_Sued_GmbH,35,24,3900.47,0.56,False,TG_Potential,112333.54
2256,Logistik_Sued_GmbH,34,21,3841.06,0.79,False,TG_Potential,96794.71
2257,Logistik_Sued_GmbH,44,10,2562.75,0.41,False,TG_Potential,30753.00
2258,Logistik_Sued_GmbH,38,20,3471.26,0.60,False,TG_Potential,83310.24
2259,Logistik_Sued_GmbH,44,22,4859.16,0.69,False,TG_Potential,128281.82
2260,Logistik_Sued_GmbH,34,12,3390.41,0.42,False,TG_Potential,48821.90
2261,Logistik_Sued_GmbH,35,10,2511.82,0.78,False,TG_Potential,30141.84
2262,Logistik_Sued_GmbH,30,23,3826.08,0.80,False,TG_Potential,105599.81
2263,Logistik_Sued_GmbH,36,11,2607.05,0.52,False,TG_Potential,34413.06
2264,Logistik_Sued_GmbH,42,15,2507.08,0.53,False,TG_Potential,45127.44
2265,Logistik_Sued_GmbH,34,17,2849.92,0.49,False,TG_Potential,58138.37
2266,Logistik_Sued_GmbH,52,24,4371.97,0.58,False,TG_Potential,125912.74
2267,Logistik_Sued_GmbH,50,9,4696.29,0.51,False,TG_Potential,50719.93
2268,Logistik_Sued_GmbH,38,23,4882.88,0.59,False,TG_Potential,134767.49
2269,Logistik_Sued_GmbH,43,23,2954.36,0.49,False,TG_Potential,81540.34
2270,Logistik_Sued_GmbH,48,5,5167.25,0.64,False,TG_Potential,31003.50
2271,Logistik_Sued_GmbH,36,9,3829.90,0.57,False,TG_Potential,41362.92
2272,Logistik_Sued_GmbH,33,24,3177.30,0.62,False,TG_Potential,91506.24
2273,Logistik_Sued_GmbH,54,19,4410.08,0.55,False,TG_Potential,100549.82
2274,Logistik_Sued_GmbH,37,15,4364.61,0.71,False,TG_Potential,78562.98
2275,Logistik_Sued_GmbH,52,24,3348.00,0.68,False,TG_Potential,96422.40
2276,Logistik_Sued_GmbH,38,22,3010.26,0.65,False,TG_Potential,79470.86
2277,Logistik_Sued_GmbH,54,6,3863.53,0.75,False,TG_Potential,27817.42
2278,Logistik_Sued_GmbH,54,17,2818.96,0.72,False,TG_Potential,57506.78
2279,Logistik_Sued_GmbH,30,11,3999.70,0.44,False,TG_Potential,52796.04
2280,Logistik_Sued_GmbH,49,12,2878.02,0.75,False,TG_Potential,41443.49
2281,Logistik_Sued_GmbH,51,13,2725.49,0.53,False,TG_Potential,42517.64
2282,Logistik_Sued_GmbH,48,19,3688.54,0.67,False,TG_Potential,84098.71
2283,Logistik_Sued_GmbH,46,17,4228.58,0.51,False,TG_Potential,86263.03
2284,Logistik_Sued_GmbH,48,9,3824.13,0.49,False,TG_Potential,41300.60
2285,Logistik_Sued_GmbH,49,14,5323.46,0.41,False,TG_Potential,89434.13
2286,Logistik_Sued_GmbH,47,5,4225.15,0.41,False,TG_Potential,25350.90
2287,Logistik_Sued_GmbH,36,24,4502.32,0.47,False,TG_Potential,129666.82
2288,Logistik_Sued_GmbH,50,12,3337.31,0.47,False,TG_Potential,48057.26
2289,Logistik_Sued_GmbH,53,18,4334.00,0.48,False,TG_Potential,93614.40
2290,Logistik_Sued_GmbH,34,24,2877.28,0.47,False,TG_Potential,82865.66
2291,Logistik_Sued_GmbH,41,6,2848.78,0.45,False,TG_Potential,20511.22
2292,Logistik_Sued_GmbH,52,11,2775.75,0.64,False,TG_Potential,36639.90
2293,Logistik_Sued_GmbH,48,7,2984.88,0.44,False,TG_Potential,25072.99
2294,Logistik_Sued_GmbH,37,21,3798.34,0.44,False,TG_Potential,95718.17
2295,Logistik_Sued_GmbH,38,12,2859.61,0.77,False,TG_Potential,41178.38
2296,Logistik_Sued_GmbH,34,6,3898.66,0.65,False,TG_Potential,28070.35
2297,Logistik_Sued_GmbH,50,23,3756.24,0.65,False,TG_Potential,103672.22
2298,Logistik_Sued_GmbH,30,13,4131.62,0.56,False,TG_Potential,64453.27
2299,Logistik_Sued_GmbH,43,18,4442.04,0.56,False,TG_Potential,95948.06
2300,Logistik_Sued_GmbH,54,24,5244.81,0.72,False,TG_Potential,151050.53
2301,Logistik_Sued_GmbH,31,10,4634.72,0.49,False,TG_Potential,55616.64
2302,Logistik_Sued_GmbH,54,17,4815.83,0.46,False,TG_Potential,98242.93
2303,Logistik_Sued_GmbH,36,17,5483.07,0.74,False,TG_Potential,111854.63
2304,Logistik_Sued_GmbH,46,5,3868.31,0.78,False,TG_Potential,23209.86
2305,Logistik_Sued_GmbH,44,7,3503.37,0.59,False,TG_Potential,29428.31
2306,Logistik_Sued_GmbH,36,13,3781.35,0.44,False,TG_Potential,58989.06
2307,Logistik_Sued_GmbH,41,12,2868.85,0.78,False,TG_Potential,41311.44
2308,Logistik_Sued_GmbH,41,5,4913.64,0.54,False,TG_Potential,29481.84
2309,Logistik_Sued_GmbH,47,15,4816.03,0.72,False,TG_Potential,86688.54
2310,Logistik_Sued_GmbH,46,6,4446.84,0.67,False,TG_Potential,32017.25
2311,Logistik_Sued_GmbH,48,9,5167.55,0.41,False,TG_Potential,55809.54
2312,Logistik_Sued_GmbH,44,8,3770.01,0.61,False,TG_Potential,36192.10
2313,Logistik_Sued_GmbH,30,17,4677.88,0.63,False,TG_Potential,95428.75
2314,Logistik_Sued_GmbH,40,9,4544.85,0.58,False,TG_Potential,49084.38
2315,Logistik_Sued_GmbH,37,20,4330.88,0.40,False,TG_Potential,103941.12
2316,Logistik_Sued_GmbH,34,11,5097.85,0.65,False,TG_Potential,67291.62
2317,Logistik_Sued_GmbH,50,17,5342.06,0.68,False,TG_Potential,108978.02
2318,Logistik_Sued_GmbH,48,8,5269.15,0.70,False,TG_Potential,50583.84
2319,Logistik_Sued_GmbH,31,17,5278.82,0.80,False,TG_Potential,107687.93
2320,Logistik_Sued_GmbH,35,24,4475.93,0.61,False,TG_Potential,128906.78
2321,Logistik_Sued_GmbH,30,14,4077.75,0.52,False,TG_Potential,68506.20
2322,Logistik_Sued_GmbH,49,9,2788.33,0.44,False,TG_Potential,30113.96
2323,Logistik_Sued_GmbH,47,20,3027.91,0.64,False,TG_Potential,72669.84
2324,Logistik_Sued_GmbH,30,23,4820.11,0.50,False,TG_Potential,133035.04
2325,Logistik_Sued_GmbH,38,13,3852.07,0.43,False,TG_Potential,60092.29
2326,Logistik_Sued_GmbH,36,22,3505.96,0.51,False,TG_Potential,92557.34
2327,Logistik_Sued_GmbH,46,23,5429.03,0.61,False,TG_Potential,149841.23
2328,Logistik_Sued_GmbH,38,11,5144.14,0.50,False,TG_Potential,67902.65
2329,Logistik_Sued_GmbH,31,17,4313.94,0.52,False,TG_Potential,88004.38
2330,Logistik_Sued_GmbH,41,19,3988.36,0.77,False,TG_Potential,90934.61
2331,Logistik_Sued_GmbH,33,8,2826.00,0.59,False,TG_Potential,27129.60
2332,Logistik_Sued_GmbH,51,6,4578.17,0.59,False,TG_Potential,32962.82
2333,Logistik_Sued_GmbH,44,9,4110.24,0.71,False,TG_Potential,44390.59
2334,Logistik_Sued_GmbH,33,7,4931.23,0.53,False,TG_Potential,41422.33
2335,Logistik_Sued_GmbH,40,22,3804.83,0.78,False,TG_Potential,100447.51
2336,Logistik_Sued_GmbH,34,13,4418.94,0.68,False,TG_Potential,68935.46
2337,Logistik_Sued_GmbH,40,14,2574.80,0.45,False,TG_Potential,43256.64
2338,Logistik_Sued_GmbH,40,23,4927.08,0.42,False,TG_Potential,135987.41
2339,Logistik_Sued_GmbH,39,11,5419.26,0.76,False,TG_Potential,71534.23
2340,Logistik_Sued_GmbH,39,13,3237.32,0.69,False,TG_Potential,50502.19
2341,Logistik_Sued_GmbH,47,14,3791.75,0.67,False,TG_Potential,63701.40
2342,Logistik_Sued_GmbH,40,15,3309.04,0.67,False,TG_Potential,59562.72
2343,Logistik_Sued_GmbH,44,12,4236.83,0.43,False,TG_Potential,61010.35
2344,Logistik_Sued_GmbH,31,24,5376.55,0.48,False,TG_Potential,154844.64
2345,Logistik_Sued_GmbH,36,20,3227.88,0.48,False,TG_Potential,77469.12
2346,Logistik_Sued_GmbH,40,12,4713.12,0.75,False,TG_Potential,67868.93
2347,Logistik_Sued_GmbH,34,16,3815.81,0.69,False,TG_Potential,73263.55
2348,Logistik_Sued_GmbH,51,15,3929.83,0.47,False,TG_Potential,70736.94
2349,Logistik_Sued_GmbH,36,14,4744.95,0.45,False,TG_Potential,79715.16
2350,Logistik_Sued_GmbH,51,20,2998.09,0.68,False,TG_Potential,71954.16
2351,Logistik_Sued_GmbH,39,10,3690.01,0.55,False,TG_Potential,44280.12
2352,Logistik_Sued_GmbH,46,11,4725.03,0.64,False,TG_Potential,62370.40
2353,Logistik_Sued_GmbH,37,21,3328.16,0.43,False,TG_Potential,83869.63
2354,Logistik_Sued_GmbH,38,15,5345.98,0.70,False,TG_Potential,96227.64
2355,Logistik_Sued_GmbH,44,17,4657.25,0.56,False,TG_Potential,95007.90
2356,Logistik_Sued_GmbH,47,5,5274.18,0.44,False,TG_Potential,31645.08
2357,Logistik_Sued_GmbH,34,8,4367.71,0.80,False,TG_Potential,41930.02
2358,Logistik_Sued_GmbH,36,14,4509.91,0.49,False,TG_Potential,75766.49
2359,Logistik_Sued_GmbH,33,12,4661.24,0.70,False,TG_Potential,67121.86
2360,Logistik_Sued_GmbH,47,21,4736.05,0.43,False,TG_Potential,119348.46
2361,Logistik_Sued_GmbH,42,12,3801.09,0.77,False,TG_Potential,54735.70
2362,Logistik_Sued_GmbH,53,17,4090.08,0.50,False,TG_Potential,83437.63
2363,Logistik_Sued_GmbH,32,14,5252.56,0.71,False,TG_Potential,88243.01
2364,Logistik_Sued_GmbH,36,16,4848.76,0.64,False,TG_Potential,93096.19
2365,Logistik_Sued_GmbH,50,13,4680.37,0.47,False,TG_Potential,73013.77
2366,Logistik_Sued_GmbH,38,10,5146.09,0.74,False,TG_Potential,61753.08
2367,Logistik_Sued_GmbH,48,12,4004.94,0.50,False,TG_Potential,57671.14
2368,Logistik_Sued_GmbH,40,15,3372.46,0.44,False,TG_Potential,60704.28
2369,Logistik_Sued_GmbH,40,23,4845.78,0.55,False,TG_Potential,133743.53
2370,Logistik_Sued_GmbH,52,21,2660.99,0.76,False,TG_Potential,67056.95
2371,Logistik_Sued_GmbH,44,7,4369.70,0.54,False,TG_Potential,36705.48
2372,Logistik_Sued_GmbH,50,10,4199.42,0.48,False,TG_Potential,50393.04
2373,Logistik_Sued_GmbH,46,23,4771.03,0.55,False,TG_Potential,131680.43
2374,Logistik_Sued_GmbH,39,23,2712.59,0.41,False,TG_Potential,74867.48
2375,Logistik_Sued_GmbH,48,16,4351.81,0.62,False,TG_Potential,83554.75
2376,Logistik_Sued_GmbH,43,23,4740.37,0.70,False,TG_Potential,130834.21
2377,Logistik_Sued_GmbH,42,22,4330.89,0.57,False,TG_Potential,114335.50
2378,Logistik_Sued_GmbH,37,24,3107.29,0.52,False,TG_Potential,89489.95
2379,Logistik_Sued_GmbH,47,13,3450.79,0.62,False,TG_Potential,53832.32
2380,Logistik_Sued_GmbH,39,24,4509.82,0.60,False,TG_Potential,129882.82
2381,Logistik_Sued_GmbH,46,9,2872.16,0.51,False,TG_Potential,31019.33
2382,Logistik_Sued_GmbH,52,14,4653.73,0.69,False,TG_Potential,78182.66
2383,Logistik_Sued_GmbH,45,13,3693.11,0.72,False,TG_Potential,57612.52
2384,Logistik_Sued_GmbH,39,21,3958.46,0.77,False,TG_Potential,99753.19
2385,Logistik_Sued_GmbH,52,24,4752.20,0.58,False,TG_Potential,136863.36
2386,Logistik_Sued_GmbH,44,13,3760.02,0.55,False,TG_Potential,58656.31
2387,Logistik_Sued_GmbH,34,24,5442.67,0.45,False,TG_Potential,156748.90
2388,Logistik_Sued_GmbH,45,5,3057.98,0.47,False,TG_Potential,18347.88
2389,Logistik_Sued_GmbH,42,13,4051.13,0.47,False,TG_Potential,63197.63
2390,Logistik_Sued_GmbH,54,19,4774.53,0.51,False,TG_Potential,108859.28
2391,Logistik_Sued_GmbH,51,9,4417.68,0.55,False,TG_Potential,47710.94
2392,Logistik_Sued_GmbH,39,23,4218.04,0.66,False,TG_Potential,116417.90
2393,Logistik_Sued_GmbH,51,9,4366.10,0.41,False,TG_Potential,47153.88
2394,Logistik_Sued_GmbH,36,6,3077.46,0.61,False,TG_Potential,22157.71
2395,Logistik_Sued_GmbH,41,5,4868.78,0.77,False,TG_Potential,29212.68
2396,Logistik_Sued_GmbH,46,22,5010.70,0.54,False,TG_Potential,132282.48
2397,Logistik_Sued_GmbH,46,8,3428.65,0.45,False,TG_Potential,32915.04
2398,Logistik_Sued_GmbH,32,24,3401.09,0.72,False,TG_Potential,97951.39
2399,Logistik_Sued_GmbH,42,6,3395.28,0.52,False,TG_Potential,24446.02
2400,Logistik_Sued_GmbH,53,18,4909.33,0.55,False,TG_Potential,106041.53
2401,Logistik_Sued_GmbH,39,12,2553.63,0.46,False,TG_Potential,36772.27
2402,Logistik_Sued_GmbH,52,12,4281.17,0.72,False,TG_Potential,61648.85
2403,Logistik_Sued_GmbH,46,17,2829.29,0.53,False,TG_Potential,57717.52
2404,Logistik_Sued_GmbH,30,11,2668.76,0.63,False,TG_Potential,35227.63
2405,Logistik_Sued_GmbH,39,19,4852.51,0.57,False,TG_Potential,110637.23
2406,Logistik_Sued_GmbH,49,20,5351.52,0.48,False,TG_Potential,128436.48
2407,Logistik_Sued_GmbH,50,16,2990.62,0.45,False,TG_Potential,57419.90
2408,Logistik_Sued_GmbH,34,22,2561.20,0.51,False,TG_Potential,67615.68
2409,Logistik_Sued_GmbH,33,24,2582.13,0.41,False,TG_Potential,74365.34
2410,Logistik_Sued_GmbH,44,20,4787.59,0.76,False,TG_Potential,114902.16
2411,Logistik_Sued_GmbH,51,16,5396.69,0.74,False,TG_Potential,103616.45
2412,Logistik_Sued_GmbH,43,16,4451.38,0.46,False,TG_Potential,85466.50
2413,Logistik_Sued_GmbH,40,5,5233.02,0.60,False,TG_Potential,31398.12
2414,Logistik_Sued_GmbH,53,15,5145.78,0.45,False,TG_Potential,92624.04
2415,Logistik_Sued_GmbH,35,15,2965.27,0.73,False,TG_Potential,53374.86
2416,Logistik_Sued_GmbH,40,13,4313.11,0.79,False,TG_Potential,67284.52
2417,Logistik_Sued_GmbH,50,7,5080.51,0.74,False,TG_Potential,42676.28
2418,Logistik_Sued_GmbH,30,11,5397.64,0.61,False,TG_Potential,71248.85
2419,Logistik_Sued_GmbH,45,17,2723.58,0.49,False,TG_Potential,55561.03
2420,Logistik_Sued_GmbH,34,24,3086.24,0.60,False,TG_Potential,88883.71
2421,Logistik_Sued_GmbH,53,24,4182.20,0.66,False,TG_Potential,120447.36
2422,Logistik_Sued_GmbH,33,6,2518.51,0.61,False,TG_Potential,18133.27
2423,Logistik_Sued_GmbH,43,14,3137.50,0.47,False,TG_Potential,52710.00
2424,Logistik_Sued_GmbH,45,22,4866.26,0.68,False,TG_Potential,128469.26
2425,Logistik_Sued_GmbH,32,10,4086.71,0.76,False,TG_Potential,49040.52
2426,Logistik_Sued_GmbH,46,13,4439.67,0.46,False,TG_Potential,69258.85
2427,Logistik_Sued_GmbH,48,11,2669.96,0.50,False,TG_Potential,35243.47
2428,Logistik_Sued_GmbH,45,6,4574.63,0.59,False,TG_Potential,32937.34
2429,Logistik_Sued_GmbH,53,5,4979.22,0.69,False,TG_Potential,29875.32
2430,Logistik_Sued_GmbH,32,14,5022.34,0.56,False,TG_Potential,84375.31
2431,Logistik_Sued_GmbH,39,16,3196.34,0.60,False,TG_Potential,61369.73
2432,Logistik_Sued_GmbH,47,6,3578.47,0.79,False,TG_Potential,25764.98
2433,Logistik_Sued_GmbH,35,9,5387.98,0.60,False,TG_Potential,58190.18
2434,Logistik_Sued_GmbH,52,23,3318.67,0.44,False,TG_Potential,91595.29
2435,Logistik_Sued_GmbH,36,6,3051.35,0.71,False,TG_Potential,21969.72
2436,Logistik_Sued_GmbH,36,8,3052.89,0.61,False,TG_Potential,29307.74
2437,Logistik_Sued_GmbH,46,14,2591.78,0.76,False,TG_Potential,43541.90
2438,Logistik_Sued_GmbH,34,24,4003.03,0.78,False,TG_Potential,115287.26
2439,Logistik_Sued_GmbH,44,12,2810.81,0.58,False,TG_Potential,40475.66
2440,Logistik_Sued_GmbH,35,22,4040.31,0.45,False,TG_Potential,106664.18
2441,Logistik_Sued_GmbH,44,8,3448.87,0.66,False,TG_Potential,33109.15
2442,Logistik_Sued_GmbH,43,22,3020.59,0.45,False,TG_Potential,79743.58
2443,Logistik_Sued_GmbH,49,12,4369.45,0.78,False,TG_Potential,62920.08
2444,Logistik_Sued_GmbH,51,20,4224.58,0.48,False,TG_Potential,101389.92
2445,Logistik_Sued_GmbH,31,13,5185.07,0.69,False,TG_Potential,80887.09
2446,Logistik_Sued_GmbH,36,9,2948.74,0.79,False,TG_Potential,31846.39
2447,Logistik_Sued_GmbH,51,22,3200.95,0.52,False,TG_Potential,84505.08
2448,Logistik_Sued_GmbH,50,14,4695.17,0.76,False,TG_Potential,78878.86
2449,Logistik_Sued_GmbH,36,21,4563.55,0.46,False,TG_Potential,115001.46
2450,Logistik_Sued_GmbH,52,11,4656.90,0.57,False,TG_Potential,61471.08
2451,Logistik_Sued_GmbH,35,16,2791.70,0.43,False,TG_Potential,53600.64
2452,Logistik_Sued_GmbH,54,8,5438.39,0.76,False,TG_Potential,52208.54
2453,Logistik_Sued_GmbH,30,15,4308.97,0.45,False,TG_Potential,77561.46
2454,Logistik_Sued_GmbH,35,9,2553.89,0.76,False,TG_Potential,27582.01
2455,Logistik_Sued_GmbH,40,15,3527.03,0.55,False,TG_Potential,63486.54
2456,Logistik_Sued_GmbH,41,12,4533.43,0.46,False,TG_Potential,65281.39
2457,Logistik_Sued_GmbH,43,18,5287.95,0.60,False,TG_Potential,114219.72
2458,Logistik_Sued_GmbH,50,7,5397.62,0.56,False,TG_Potential,45340.01
2459,Logistik_Sued_GmbH,36,10,5331.81,0.68,False,TG_Potential,63981.72
2460,Logistik_Sued_GmbH,54,23,4173.00,0.53,False,TG_Potential,115174.80
2461,Logistik_Sued_GmbH,51,5,4400.65,0.67,False,TG_Potential,26403.90
2462,Logistik_Sued_GmbH,32,17,3319.48,0.57,False,TG_Potential,67717.39
2463,Logistik_Sued_GmbH,36,9,4868.59,0.57,False,TG_Potential,52580.77
2464,Logistik_Sued_GmbH,32,18,2895.05,0.53,False,TG_Potential,62533.08
2465,Logistik_Sued_GmbH,40,6,3953.47,0.49,False,TG_Potential,28464.98
2466,Logistik_Sued_GmbH,42,15,2749.90,0.72,False,TG_Potential,49498.20
2467,Logistik_Sued_GmbH,38,14,4478.38,0.70,False,TG_Potential,75236.78
2468,Logistik_Sued_GmbH,54,15,3027.71,0.50,False,TG_Potential,54498.78
2469,Logistik_Sued_GmbH,47,14,3745.29,0.52,False,TG_Potential,62920.87
2470,Logistik_Sued_GmbH,36,16,2688.77,0.46,False,TG_Potential,51624.38
2471,Logistik_Sued_GmbH,34,24,4199.27,0.65,False,TG_Potential,120938.98
2472,Logistik_Sued_GmbH,42,11,4050.61,0.67,False,TG_Potential,53468.05
2473,Logistik_Sued_GmbH,48,10,2976.08,0.56,False,TG_Potential,35712.96
2474,Logistik_Sued_GmbH,35,24,3700.38,0.65,False,TG_Potential,106570.94
2475,Logistik_Sued_GmbH,31,9,4042.01,0.47,False,TG_Potential,43653.71
2476,Logistik_Sued_GmbH,34,11,3482.73,0.48,False,TG_Potential,45972.04
2477,Logistik_Sued_GmbH,47,17,2856.44,0.61,False,TG_Potential,58271.38
2478,Logistik_Sued_GmbH,54,9,2843.55,0.76,False,TG_Potential,30710.34
2479,Logistik_Sued_GmbH,47,15,4682.49,0.43,False,TG_Potential,84284.82
2480,Logistik_Sued_GmbH,52,9,3834.52,0.77,False,TG_Potential,41412.82
2481,Logistik_Sued_GmbH,32,12,4238.65,0.51,False,TG_Potential,61036.56
2482,Logistik_Sued_GmbH,49,9,5415.96,0.58,False,TG_Potential,58492.37
2483,Logistik_Sued_GmbH,46,22,4818.54,0.60,False,TG_Potential,127209.46
2484,Logistik_Sued_GmbH,33,10,4991.69,0.52,False,TG_Potential,59900.28
2485,Logistik_Sued_GmbH,31,19,3922.31,0.60,False,TG_Potential,89428.67
2486,Logistik_Sued_GmbH,35,22,3334.72,0.55,False,TG_Potential,88036.61
2487,Logistik_Sued_GmbH,54,9,5188.99,0.73,False,TG_Potential,56041.09
2488,Logistik_Sued_GmbH,38,13,4126.54,0.58,False,TG_Potential,64374.02
2489,Logistik_Sued_GmbH,36,13,2576.41,0.42,False,TG_Potential,40192.00
2490,Logistik_Sued_GmbH,38,7,4374.57,0.72,False,TG_Potential,36746.39
2491,Logistik_Sued_GmbH,44,16,3779.41,0.49,False,TG_Potential,72564.67
2492,Logistik_Sued_GmbH,35,11,2829.24,0.46,False,TG_Potential,37345.97
2493,Logistik_Sued_GmbH,32,14,3362.31,0.41,False,TG_Potential,56486.81
2494,Logistik_Sued_GmbH,46,20,3612.17,0.73,False,TG_Potential,86692.08
2495,Logistik_Sued_GmbH,41,7,4468.28,0.45,False,TG_Potential,37533.55
2496,Logistik_Sued_GmbH,38,11,4840.35,0.51,False,TG_Potential,63892.62
2497,Logistik_Sued_GmbH,48,7,4930.64,0.48,False,TG_Potential,41417.38
2498,Logistik_Sued_GmbH,31,20,4503.38,0.70,False,TG_Potential,108081.12
2499,Logistik_Sued_GmbH,51,15,3902.52,0.53,False,TG_Potential,70245.36
2500,Logistik_Sued_GmbH,36,24,5179.07,0.66,False,TG_Potential,149157.22
2501,Logistik_Sued_GmbH,49,13,5326.39,0.79,False,TG_Potential,83091.68
2502,Logistik_Sued_GmbH,38,8,4364.26,0.69,False,TG_Potential,41896.90
2503,Logistik_Sued_GmbH,39,13,5321.47,0.48,False,TG_Potential,83014.93
2504,Logistik_Sued_GmbH,49,14,4718.38,0.70,False,TG_Potential,79268.78
2505,Logistik_Sued_GmbH,48,10,3423.46,0.74,False,TG_Potential,41081.52
2506,Logistik_Sued_GmbH,44,19,4324.76,0.71,False,TG_Potential,98604.53
2507,Logistik_Sued_GmbH,41,19,5377.17,0.53,False,TG_Potential,122599.48
2508,Logistik_Sued_GmbH,44,24,5337.67,0.66,False,TG_Potential,153724.90
2509,Logistik_Sued_GmbH,37,19,4206.70,0.56,False,TG_Potential,95912.76
2510,Logistik_Sued_GmbH,47,24,5019.43,0.62,False,TG_Potential,144559.58
2511,Logistik_Sued_GmbH,33,19,4597.65,0.57,False,TG_Potential,104826.42
2512,Logistik_Sued_GmbH,53,20,4148.41,0.50,False,TG_Potential,99561.84
2513,Logistik_Sued_GmbH,36,16,4694.61,0.47,False,TG_Potential,90136.51
2514,Logistik_Sued_GmbH,38,9,5237.14,0.74,False,TG_Potential,56561.11
2515,Logistik_Sued_GmbH,47,10,5280.65,0.62,False,TG_Potential,63367.80
2516,Logistik_Sued_GmbH,46,16,3165.91,0.50,False,TG_Potential,60785.47
2517,Logistik_Sued_GmbH,41,24,5410.05,0.75,False,TG_Potential,155809.44
2518,Logistik_Sued_GmbH,38,12,4968.05,0.73,False,TG_Potential,71539.92
2519,Logistik_Sued_GmbH,42,20,4775.20,0.78,False,TG_Potential,114604.80
